zip,cityname,lat,lon,weather,temp_f,temp_c,rh,windspeed,visiblity,Observation Time
31090,"Toomsboro, GA",32.83000183,-83.08000183,Mostly Cloudy,51.7,10.9,70%,9,N/A,"March 21, 2:20 PM EDT"
31090,"Toomsboro, GA",32.83000183,-83.08000183,Clear,42.6,5.9,53%,2,N/A,"March 22, 2:13 AM EDT"
31090,"Toomsboro, GA",32.83000183,-83.08000183,Clear,39.7,4.3,77%,0,10,"March 23, 12:43 AM EDT"
31090,"Toomsboro, GA",32.83000183,-83.08000183,Mostly Cloudy,73.4,23,55%,7,10,"March 24, 2:07 PM EDT"
31091,"Unadilla, GA",32.25999832,-83.73999786,Overcast,57.2,14,38%,1.3,10,"March 21, 2:21 PM EDT"
31091,"Unadilla, GA",32.25999832,-83.73999786,Clear,44.4,6.9,58%,0,10,"March 22, 2:13 AM EDT"
31091,"Unadilla, GA",32.25999832,-83.73999786,Clear,47.5,8.6,55%,0,10,"March 23, 12:44 AM EDT"
31091,"Unadilla, GA",32.25999832,-83.73999786,Mostly Cloudy,72.5,22.5,39%,0,10,"March 24, 2:07 PM EDT"
31092,"Vienna, GA",32.09000015,-83.80000305,Mostly Cloudy,61,16,26%,16,10,"March 21, 6:35 PM EDT"
31092,"Vienna, GA",32.09000015,-83.80000305,Clear,47,8,56%,5,10,"March 22, 1:55 AM EDT"
31092,"Vienna, GA",32.09000015,-83.80000305,Clear,47,8,68%,4,10,"March 23, 12:35 AM EDT"
31092,"Vienna, GA",32.09000015,-83.80000305,Mostly Cloudy,75,24,30%,10,10,"March 24, 1:55 PM EDT"
31093,"Warner Robins, GA",32.63999939,-83.63999939,Mostly Cloudy,54.3,12.4,38%,3.7,10,"March 21, 6:40 PM EDT"
31093,"Warner Robins, GA",32.63999939,-83.63999939,Clear,43.7,6.5,54%,2.7,10,"March 22, 2:13 AM EDT"
31093,"Warner Robins, GA",32.63999939,-83.63999939,Clear,49.5,9.7,44%,2.2,10,"March 23, 12:44 AM EDT"
31093,"Warner Robins, GA",32.63999939,-83.63999939,Scattered Clouds,75.2,24,33%,2.2,10,"March 24, 2:08 PM EDT"
31094,"Warthen, GA",33.09999847,-82.80000305,Partly Cloudy,53,12,36%,15,N/A,"March 21, 6:35 PM EDT"
31094,"Warthen, GA",33.09999847,-82.80000305,Clear,44,7,51%,9,N/A,"March 22, 1:55 AM EDT"
31094,"Warthen, GA",33.09999847,-82.80000305,Clear,36.5,2.5,80%,0,10,"March 23, 12:44 AM EDT"
31094,"Warthen, GA",33.09999847,-82.80000305,Partly Cloudy,72.8,22.7,35%,6,10,"March 24, 2:08 PM EDT"
31095,"Warner Robins, GA",32.61999893,-83.59999847,Mostly Cloudy,53.4,11.9,38%,15,10,"March 21, 6:48 PM EDT"
31095,"Warner Robins, GA",32.61999893,-83.59999847,Clear,43,6.1,54%,8,10,"March 22, 2:14 AM EDT"
31095,"Warner Robins, GA",32.61999893,-83.59999847,Clear,49.1,9.5,44%,5,10,"March 23, 12:44 AM EDT"
31095,"Warner Robins, GA",32.61999893,-83.59999847,Scattered Clouds,78.3,25.7,30%,2,10,"March 24, 2:08 PM EDT"
31096,"Wrightsville, GA",32.72999954,-82.72000122,Mostly Cloudy,53.1,11.7,37%,14.1,N/A,"March 21, 6:47 PM EDT"
31096,"Wrightsville, GA",32.72999954,-82.72000122,Clear,39,3.9,64%,1.6,N/A,"March 22, 2:14 AM EDT"
31096,"Wrightsville, GA",32.72999954,-82.72000122,Clear,38.8,3.8,78%,0,10,"March 23, 12:44 AM EDT"
31096,"Wrightsville, GA",32.72999954,-82.72000122,Mostly Cloudy,72.7,22.6,30%,6,10,"March 24, 2:08 PM EDT"
31097,"Yatesville, GA",32.90999985,-84.13999939,Mostly Cloudy,50,10,32%,20,N/A,"March 21, 6:35 PM EDT"
31097,"Yatesville, GA",32.90999985,-84.13999939,Clear,41,5,49%,7,N/A,"March 22, 1:55 AM EDT"
31097,"Yatesville, GA",32.90999985,-84.13999939,Clear,45,7,43%,4,N/A,"March 23, 12:35 AM EDT"
31097,"Yatesville, GA",32.90999985,-84.13999939,Partly Cloudy,72,22,25%,17,N/A,"March 24, 1:55 PM EDT"
31098,"Warner Robins, GA",32.61000061,-83.58999634,Mostly Cloudy,53.6,12,38%,15,10,"March 21, 6:50 PM EDT"
31098,"Warner Robins, GA",32.61000061,-83.58999634,Clear,43,6.1,54%,8,10,"March 22, 2:14 AM EDT"
31098,"Warner Robins, GA",32.61000061,-83.58999634,Clear,49.1,9.5,44%,8,10,"March 23, 12:45 AM EDT"
31098,"Warner Robins, GA",32.61000061,-83.58999634,Scattered Clouds,78.6,25.9,30%,5,10,"March 24, 2:09 PM EDT"
31099,"Warner Robins, GA",32.61999893,-83.59999847,Mostly Cloudy,53.6,12,38%,11,10,"March 21, 6:50 PM EDT"
31099,"Warner Robins, GA",32.61999893,-83.59999847,Clear,43,6.1,54%,8,10,"March 22, 2:14 AM EDT"
31099,"Warner Robins, GA",32.61999893,-83.59999847,Clear,49.1,9.5,44%,6,10,"March 23, 12:45 AM EDT"
31099,"Warner Robins, GA",32.61999893,-83.59999847,Clear,77.9,25.5,29%,3,10,"March 24, 6:04 PM EDT"
31106,"Atlanta, GA",33.75,-84.38999939,Partly Cloudy,48.9,9.4,43%,28,10,"March 21, 6:58 PM EDT"
31106,"Atlanta, GA",33.75,-84.38999939,Clear,37.2,2.9,63%,14,10,"March 22, 2:13 AM EDT"
31106,"Atlanta, GA",33.75,-84.38999939,Clear,45.2,7.3,50%,5,10,"March 23, 12:45 AM EDT"
31106,"Atlanta, GA",33.75,-84.38999939,Mostly Cloudy,74.4,23.6,45%,11,10,"March 24, 6:04 PM EDT"
31107,"Atlanta, GA",33.75,-84.38999939,Clear,46.1,7.8,48%,7,10,"March 21, 7:54 PM EDT"
31107,"Atlanta, GA",33.75,-84.38999939,Clear,37.2,2.9,63%,11,10,"March 22, 2:15 AM EDT"
31107,"Atlanta, GA",33.75,-84.38999939,Clear,45.2,7.3,50%,5,10,"March 23, 12:45 AM EDT"
31107,"Atlanta, GA",33.75,-84.38999939,Partly Cloudy,74.4,23.6,45%,11,10,"March 24, 6:04 PM EDT"
32079,"Penney Farms, FL",29.97999954,-81.80999756,Clear,64.2,17.9,28%,3.8,10,"March 21, 2:06 PM EDT"
32079,"Penney Farms, FL",29.97999954,-81.80999756,Clear,49.8,9.9,54%,0,10,"March 22, 2:14 AM EDT"
32079,"Penney Farms, FL",29.97999954,-81.80999756,Clear,40.6,4.8,91%,0,10,"March 23, 12:46 AM EDT"
32079,"Penney Farms, FL",29.97999954,-81.80999756,Clear,77.2,25.1,23%,0,10,"March 24, 6:05 PM EDT"
32080,"Saint Augustine, FL",29.79000092,-81.26000214,Clear,68.7,20.4,34%,7.8,10,"March 21, 1:54 PM EDT"
32080,"Saint Augustine, FL",29.79000092,-81.26000214,Clear,52.2,11.2,54%,4.7,10,"March 22, 2:02 AM EDT"
32080,"Saint Augustine, FL",29.79000092,-81.26000214,Clear,48.2,9,62%,2.2,10,"March 23, 12:36 AM EDT"
32080,"Saint Augustine, FL",29.79000092,-81.26000214,Clear,69.3,20.7,59%,3.7,10,"March 24, 5:57 PM EDT"
32081,"Ponte Vedra, FL",30.15999985,-81.41999817,Clear,65,18.3,41%,5,10,"March 21, 1:52 PM EDT"
32081,"Ponte Vedra, FL",30.15999985,-81.41999817,Clear,50.3,10.2,59%,0,10,"March 22, 2:08 AM EDT"
32081,"Ponte Vedra, FL",30.15999985,-81.41999817,Clear,45,7.2,81%,0,10,"March 23, 12:40 AM EDT"
32081,"Ponte Vedra, FL",30.15999985,-81.41999817,Clear,70.2,21.2,52%,1,10,"March 24, 6:02 PM EDT"
32082,"Ponte Vedra Beach, FL",30.20999908,-81.38999939,Clear,64,17.8,45%,0.6,10,"March 21, 2:06 PM EDT"
32082,"Ponte Vedra Beach, FL",30.20999908,-81.38999939,Clear,53.4,11.9,53%,0.6,10,"March 22, 2:14 AM EDT"
32082,"Ponte Vedra Beach, FL",30.20999908,-81.38999939,Clear,51.1,10.6,56%,0.6,10,"March 23, 12:35 AM EDT"
32082,"Ponte Vedra Beach, FL",30.20999908,-81.38999939,Clear,69.8,21,61%,0.6,10,"March 24, 5:56 PM EDT"
32083,"Raiford, FL",30.05999947,-82.23999786,Clear,64.4,18,33%,14,10,"March 21, 2:08 PM EDT"
32083,"Raiford, FL",30.05999947,-82.23999786,Clear,47.5,8.6,61%,4,10,"March 22, 2:16 AM EDT"
32083,"Raiford, FL",30.05999947,-82.23999786,Clear,39.4,4.1,90%,0,10,"March 23, 12:46 AM EDT"
32083,"Raiford, FL",30.05999947,-82.23999786,Clear,78.8,26,27%,4,10,"March 24, 6:06 PM EDT"
32084,"Saint Augustine, FL",29.88999939,-81.36000061,Clear,62.4,16.9,55%,0,10,"March 21, 2:07 PM EDT"
32084,"Saint Augustine, FL",29.88999939,-81.36000061,Clear,54.1,12.3,54%,0,10,"March 22, 2:15 AM EDT"
32084,"Saint Augustine, FL",29.88999939,-81.36000061,Clear,49.8,9.9,59%,0,10,"March 23, 12:46 AM EDT"
32084,"Saint Augustine, FL",29.88999939,-81.36000061,Clear,71.2,21.8,58%,0,10,"March 24, 6:06 PM EDT"
32085,"Saint Augustine, FL",29.88999939,-81.30999756,Clear,63.3,17.4,41%,8.1,10,"March 21, 2:09 PM EDT"
32085,"Saint Augustine, FL",29.88999939,-81.30999756,Clear,53.1,11.7,51%,6,10,"March 22, 2:16 AM EDT"
32085,"Saint Augustine, FL",29.88999939,-81.30999756,Clear,52.3,11.3,53%,4,10,"March 23, 12:47 AM EDT"
32085,"Saint Augustine, FL",29.88999939,-81.30999756,Clear,68,20,59%,11,10,"March 24, 6:06 PM EDT"
32086,"Saint Augustine, FL",29.84000015,-81.31999969,Clear,68,20,35%,9,10,"March 21, 2:14 PM EDT"
32086,"Saint Augustine, FL",29.84000015,-81.31999969,Clear,49.8,9.9,59%,1,10,"March 22, 2:16 AM EDT"
32086,"Saint Augustine, FL",29.84000015,-81.31999969,Clear,43,6.1,75%,0,10,"March 23, 12:46 AM EDT"
32086,"Saint Augustine, FL",29.84000015,-81.31999969,Clear,70.1,21.2,56%,0,10,"March 24, 6:07 PM EDT"
32087,"Sanderson, FL",30.36000061,-82.33000183,Clear,63,17.2,29%,10.7,10,"March 21, 2:14 PM EDT"
32087,"Sanderson, FL",30.36000061,-82.33000183,Clear,47.9,8.8,62%,0,10,"March 22, 2:16 AM EDT"
32087,"Sanderson, FL",30.36000061,-82.33000183,Clear,40.7,4.8,89%,0,10,"March 23, 12:47 AM EDT"
32087,"Sanderson, FL",30.36000061,-82.33000183,Clear,77.5,25.3,29%,6,10,"March 24, 6:07 PM EDT"
32091,"Starke, FL",29.94000053,-82.11000061,Clear,73.9,23.3,29%,7,9,"March 21, 4:41 PM EDT"
32091,"Starke, FL",29.94000053,-82.11000061,Clear,47.7,8.7,71%,0,10,"March 22, 2:16 AM EDT"
32091,"Starke, FL",29.94000053,-82.11000061,Clear,42.5,5.8,83%,0,10,"March 23, 12:47 AM EDT"
32091,"Starke, FL",29.94000053,-82.11000061,Clear,79.4,26.3,34%,1,10,"March 24, 6:07 PM EDT"
32092,"Saint Augustine, FL",29.95000076,-81.51999664,Clear,64.4,18,26%,6.9,10,"March 21, 6:39 PM EDT"
32092,"Saint Augustine, FL",29.95000076,-81.51999664,Clear,50.7,10.4,49%,1.6,10,"March 22, 2:16 AM EDT"
32092,"Saint Augustine, FL",29.95000076,-81.51999664,Clear,40.6,4.8,83%,0,10,"March 23, 12:47 AM EDT"
32092,"Saint Augustine, FL",29.95000076,-81.51999664,Clear,78.6,25.9,24%,3.1,10,"March 24, 6:07 PM EDT"
32094,"Wellborn, FL",30.22999954,-82.81999969,Clear,63.7,17.6,31%,5.4,10,"March 21, 6:40 PM EDT"
32094,"Wellborn, FL",30.22999954,-82.81999969,Clear,49.8,9.9,59%,1,10,"March 22, 2:16 AM EDT"
32094,"Wellborn, FL",30.22999954,-82.81999969,Clear,36.9,2.7,97%,0,10,"March 23, 12:48 AM EDT"
32094,"Wellborn, FL",30.22999954,-82.81999969,Clear,78.1,25.6,29%,3,10,"March 24, 6:07 PM EDT"
32095,"Saint Augustine, FL",30.02000046,-81.41000366,Clear,64.8,18.2,35%,0,10,"March 21, 6:44 PM EDT"
32095,"Saint Augustine, FL",30.02000046,-81.41000366,Clear,53.5,11.9,54%,0,10,"March 22, 2:14 AM EDT"
32095,"Saint Augustine, FL",30.02000046,-81.41000366,Clear,45.8,7.7,73%,0,10,"March 23, 12:46 AM EDT"
32095,"Saint Augustine, FL",30.02000046,-81.41000366,Clear,71.9,22.2,53%,0,10,"March 24, 6:04 PM EDT"
32096,"White Springs, FL",30.32999992,-82.76000214,Clear,62.6,17,51%,0.2,10,"March 21, 6:47 PM EDT"
32096,"White Springs, FL",30.32999992,-82.76000214,Clear,43.3,6.3,96%,0,10,"March 22, 2:17 AM EDT"
32096,"White Springs, FL",30.32999992,-82.76000214,Clear,39.2,4,99%,0,10,"March 23, 12:48 AM EDT"
32096,"White Springs, FL",30.32999992,-82.76000214,Clear,79.2,26.2,37%,4.2,10,"March 24, 6:08 PM EDT"
32097,"Yulee, FL",30.61000061,-81.58999634,Clear,61.9,16.6,35%,19,10,"March 21, 6:44 PM EDT"
32097,"Yulee, FL",30.61000061,-81.58999634,Clear,49.3,9.6,58%,4,10,"March 22, 2:13 AM EDT"
32097,"Yulee, FL",30.61000061,-81.58999634,Clear,49.5,9.7,52%,2,10,"March 23, 12:46 AM EDT"
32097,"Yulee, FL",30.61000061,-81.58999634,Clear,68.7,20.4,51%,9,10,"March 24, 6:04 PM EDT"
32099,"Jacksonville, FL",30.34000015,-81.76999664,Clear,63,17.2,32%,5,10,"March 21, 6:49 PM EDT"
32099,"Jacksonville, FL",30.34000015,-81.76999664,Clear,50.5,10.3,55%,1,10,"March 22, 2:18 AM EDT"
32099,"Jacksonville, FL",30.34000015,-81.76999664,Clear,49.8,9.9,54%,0,10,"March 23, 12:49 AM EDT"
32099,"Jacksonville, FL",30.34000015,-81.76999664,Clear,77.6,25.3,30%,2,10,"March 24, 6:08 PM EDT"
32102,"Astor, FL",29.14999962,-81.52999878,Clear,64,17.8,43%,11,10,"March 21, 6:50 PM EDT"
32102,"Astor, FL",29.14999962,-81.52999878,Clear,54.5,12.5,53%,11,10,"March 22, 2:05 AM EDT"
32102,"Astor, FL",29.14999962,-81.52999878,Clear,42.4,5.8,85%,0,10,"March 23, 12:39 AM EDT"
32102,"Astor, FL",29.14999962,-81.52999878,Clear,77.8,25.4,32%,9,10,"March 24, 6:00 PM EDT"
32105,"Barberville, FL",29.19000053,-81.41999817,Clear,60.7,15.9,48%,8,10,"March 21, 7:49 PM EDT"
32105,"Barberville, FL",29.19000053,-81.41999817,Clear,54.5,12.5,53%,11,10,"March 22, 2:05 AM EDT"
32105,"Barberville, FL",29.19000053,-81.41999817,Clear,42.4,5.8,85%,0,10,"March 23, 12:39 AM EDT"
32105,"Barberville, FL",29.19000053,-81.41999817,Clear,77.8,25.4,32%,9,10,"March 24, 6:00 PM EDT"
32110,"Bunnell, FL",29.46999931,-81.26000214,Clear,62.2,16.8,38%,1,10,"March 21, 7:43 PM EDT"
32110,"Bunnell, FL",29.46999931,-81.26000214,Clear,48,8.9,73%,0,10,"March 22, 2:12 AM EDT"
32110,"Bunnell, FL",29.46999931,-81.26000214,Clear,44.4,6.9,85%,0,10,"March 23, 12:44 AM EDT"
32110,"Bunnell, FL",29.46999931,-81.26000214,Clear,73,22.8,44%,3,10,"March 24, 6:09 PM EDT"
32111,"Candler, FL",29.06999969,-81.97000122,Clear,60,15.6,54%,2,10,"March 21, 7:44 PM EDT"
32111,"Candler, FL",29.06999969,-81.97000122,Clear,48.2,9,76%,1,10,"March 22, 2:18 AM EDT"
32111,"Candler, FL",29.06999969,-81.97000122,Clear,44.6,7,83%,0,10,"March 23, 12:49 AM EDT"
32111,"Candler, FL",29.06999969,-81.97000122,Clear,77.6,25.3,31%,4,10,"March 24, 6:09 PM EDT"
32112,"Crescent City, FL",29.43000031,-81.51000214,Clear,62.2,16.8,44%,1,10,"March 21, 7:44 PM EDT"
32112,"Crescent City, FL",29.43000031,-81.51000214,Clear,51,10.6,63%,4,10,"March 22, 2:14 AM EDT"
32112,"Crescent City, FL",29.43000031,-81.51000214,Clear,47.8,8.8,72%,0,10,"March 23, 12:46 AM EDT"
32112,"Crescent City, FL",29.43000031,-81.51000214,Clear,78.4,25.8,30%,3,10,"March 24, 6:04 PM EDT"
32113,"Citra, FL",29.40999985,-82.11000061,Clear,63.2,17.3,40%,10,10,"March 21, 7:21 PM EDT"
32113,"Citra, FL",29.40999985,-82.11000061,Clear,49.7,9.8,67%,0,10,"March 22, 2:19 AM EDT"
32113,"Citra, FL",29.40999985,-82.11000061,Clear,39,3.9,84%,0,10,"March 23, 12:49 AM EDT"
32113,"Citra, FL",29.40999985,-82.11000061,Clear,78.4,25.8,25%,7.3,10,"March 24, 6:09 PM EDT"
32114,"Daytona Beach, FL",29.20000076,-81.04000092,Partly Cloudy,62.7,17.1,41%,0,10,"March 21, 7:45 PM EDT"
32114,"Daytona Beach, FL",29.20000076,-81.04000092,Partly Cloudy,52.8,11.6,58%,0,10,"March 22, 2:16 AM EDT"
32114,"Daytona Beach, FL",29.20000076,-81.04000092,Clear,52.6,11.4,61%,0,10,"March 23, 12:49 AM EDT"
32114,"Daytona Beach, FL",29.20000076,-81.04000092,Scattered Clouds,70.5,21.4,47%,0,10,"March 24, 5:55 PM EDT"
32115,"Daytona Beach, FL",29.20999908,-81.01999664,Clear,62.8,17.1,36%,6,10,"March 21, 8:03 PM EDT"
32115,"Daytona Beach, FL",29.20999908,-81.01999664,Clear,52.9,11.6,49%,2.7,10,"March 22, 2:19 AM EDT"
32115,"Daytona Beach, FL",29.20999908,-81.01999664,Clear,48.2,9,64%,0,10,"March 23, 12:50 AM EDT"
32115,"Daytona Beach, FL",29.20999908,-81.01999664,Partly Cloudy,68.7,20.4,49%,10,10,"March 24, 6:10 PM EDT"
32116,"Daytona Beach, FL",29.20999908,-81.01999664,Clear,62.8,17.1,36%,6,10,"March 21, 8:03 PM EDT"
32116,"Daytona Beach, FL",29.20999908,-81.01999664,Clear,52.9,11.6,49%,2.7,10,"March 22, 2:19 AM EDT"
32116,"Daytona Beach, FL",29.20999908,-81.01999664,Clear,48.2,9,64%,0,10,"March 23, 12:50 AM EDT"
32116,"Daytona Beach, FL",29.20999908,-81.01999664,Partly Cloudy,68.7,20.4,49%,10,10,"March 24, 6:10 PM EDT"
32117,"Daytona Beach, FL",29.23999977,-81.05000305,Clear,62.4,16.9,39%,2.5,10,"March 21, 8:03 PM EDT"
32117,"Daytona Beach, FL",29.23999977,-81.05000305,Clear,50.7,10.4,60%,0,10,"March 22, 2:20 AM EDT"
32117,"Daytona Beach, FL",29.23999977,-81.05000305,Clear,44.4,6.9,97%,0,10,"March 23, 12:50 AM EDT"
32117,"Daytona Beach, FL",29.23999977,-81.05000305,Clear,70.3,21.3,43%,2,10,"March 24, 6:10 PM EDT"
33077,"Pompano Beach, FL",26.23999977,-80.12999725,Clear,82.1,27.8,45%,11,10,"March 21, 2:03 PM EDT"
33077,"Pompano Beach, FL",26.23999977,-80.12999725,Clear,58.9,14.9,68%,7,10,"March 22, 2:20 AM EDT"
33077,"Pompano Beach, FL",26.23999977,-80.12999725,Clear,59.1,15.1,52%,1,10,"March 23, 12:51 AM EDT"
33077,"Pompano Beach, FL",26.23999977,-80.12999725,Partly Cloudy,74.7,23.7,55%,6.9,10,"March 24, 6:11 PM EDT"
33081,"Hollywood, FL",26.01000023,-80.15000153,Mostly Cloudy,79,26.1,44%,4,10,"March 21, 2:05 PM EDT"
33081,"Hollywood, FL",26.01000023,-80.15000153,Clear,58.6,14.8,65%,0,10,"March 22, 2:20 AM EDT"
33081,"Hollywood, FL",26.01000023,-80.15000153,Clear,60.1,15.6,41%,1.8,10,"March 23, 12:51 AM EDT"
33081,"Hollywood, FL",26.01000023,-80.15000153,Partly Cloudy,75.7,24.3,52%,5.8,10,"March 24, 6:11 PM EDT"
33082,"Pembroke Pines, FL",26.01000023,-80.15000153,Mostly Cloudy,79,26.1,43%,2.5,10,"March 21, 2:06 PM EDT"
33082,"Pembroke Pines, FL",26.01000023,-80.15000153,Clear,58.6,14.8,65%,1.3,10,"March 22, 2:20 AM EDT"
33082,"Pembroke Pines, FL",26.01000023,-80.15000153,Clear,60.1,15.6,41%,1.1,10,"March 23, 12:51 AM EDT"
33082,"Pembroke Pines, FL",26.01000023,-80.15000153,Partly Cloudy,75.6,24.2,52%,2.9,10,"March 24, 6:11 PM EDT"
33083,"Hollywood, FL",26.01000023,-80.15000153,Mostly Cloudy,79,26.1,43%,2.9,10,"March 21, 2:07 PM EDT"
33083,"Hollywood, FL",26.01000023,-80.15000153,Clear,58.6,14.8,65%,1.3,10,"March 22, 2:20 AM EDT"
33083,"Hollywood, FL",26.01000023,-80.15000153,Clear,60.1,15.6,41%,1.1,10,"March 23, 12:51 AM EDT"
33083,"Hollywood, FL",26.01000023,-80.15000153,Partly Cloudy,75.6,24.2,52%,2.9,10,"March 24, 6:11 PM EDT"
33084,"Pembroke Pines, FL",26.01000023,-80.15000153,Mostly Cloudy,79,26.1,43%,4.2,10,"March 21, 2:06 PM EDT"
33084,"Pembroke Pines, FL",26.01000023,-80.15000153,Clear,58.6,14.8,65%,1.3,10,"March 22, 2:20 AM EDT"
33084,"Pembroke Pines, FL",26.01000023,-80.15000153,Clear,60.1,15.6,41%,0.2,10,"March 23, 12:51 AM EDT"
33084,"Pembroke Pines, FL",26.01000023,-80.15000153,Partly Cloudy,75.6,24.2,52%,2.9,10,"March 24, 6:11 PM EDT"
33090,"Homestead, FL",25.46999931,-80.48000336,Mostly Cloudy,76.5,24.7,55%,0,10,"March 21, 2:19 PM EDT"
33090,"Homestead, FL",25.46999931,-80.48000336,Clear,48.4,9.1,89%,0,10,"March 22, 2:21 AM EDT"
33090,"Homestead, FL",25.46999931,-80.48000336,Clear,54.7,12.6,80%,0,10,"March 23, 12:52 AM EDT"
33090,"Homestead, FL",25.46999931,-80.48000336,Clear,72.7,22.6,59%,5.4,10,"March 24, 6:12 PM EDT"
33092,"Homestead, FL",25.46999931,-80.48000336,Clear,72.9,22.7,52%,0,10,"March 21, 6:41 PM EDT"
33092,"Homestead, FL",25.46999931,-80.48000336,Clear,48.4,9.1,89%,0,10,"March 22, 2:21 AM EDT"
33092,"Homestead, FL",25.46999931,-80.48000336,Clear,54.7,12.6,80%,0,10,"March 23, 12:52 AM EDT"
33092,"Homestead, FL",25.46999931,-80.48000336,Clear,72.5,22.5,59%,5.4,10,"March 24, 6:12 PM EDT"
33093,"Pompano Beach, FL",26.22999954,-80.12000275,Clear,78.3,25.7,37%,6,10,"March 21, 6:40 PM EDT"
33093,"Pompano Beach, FL",26.22999954,-80.12000275,Clear,58.9,14.9,68%,4,10,"March 22, 2:21 AM EDT"
33093,"Pompano Beach, FL",26.22999954,-80.12000275,Clear,59.1,15.1,53%,1,10,"March 23, 12:52 AM EDT"
33093,"Pompano Beach, FL",26.22999954,-80.12000275,Partly Cloudy,75.9,24.4,54%,2,10,"March 24, 6:12 PM EDT"
33097,"Pompano Beach, FL",26.22999954,-80.12000275,Clear,78.1,25.6,38%,4,10,"March 21, 6:44 PM EDT"
33097,"Pompano Beach, FL",26.22999954,-80.12000275,Clear,58.9,14.9,68%,3,10,"March 22, 2:21 AM EDT"
33097,"Pompano Beach, FL",26.22999954,-80.12000275,Clear,59.1,15.1,53%,1,10,"March 23, 12:52 AM EDT"
33097,"Pompano Beach, FL",26.22999954,-80.12000275,Partly Cloudy,75.9,24.4,54%,5,10,"March 24, 6:12 PM EDT"
33101,"Miami, FL",25.78000069,-80.19999695,Clear,75.7,24.3,33%,23,10,"March 21, 6:56 PM EDT"
33101,"Miami, FL",25.78000069,-80.19999695,Clear,59.8,15.4,63%,13,10,"March 22, 2:20 AM EDT"
33101,"Miami, FL",25.78000069,-80.19999695,Clear,62,16.7,43%,9,10,"March 23, 12:51 AM EDT"
33101,"Miami, FL",25.78000069,-80.19999695,Clear,70.1,21.2,64%,9,10,"March 24, 8:57 PM EDT"
33102,"Miami, FL",25.77000046,-80.19000244,Clear,80.8,27.1,30%,0,10,"March 21, 6:56 PM EDT"
33102,"Miami, FL",25.77000046,-80.19000244,Clear,60.8,16,60%,0,10,"March 22, 2:22 AM EDT"
33102,"Miami, FL",25.77000046,-80.19000244,Clear,64.4,18,38%,0.9,10,"March 23, 12:53 AM EDT"
33102,"Miami, FL",25.77000046,-80.19000244,Partly Cloudy,70.9,21.6,60%,7,10,"March 24, 6:19 PM EDT"
33106,"Miami, FL",25.79000092,-80.26000214,Partly Cloudy,73.1,22.8,39%,2,10,"March 21, 7:53 PM EDT"
33106,"Miami, FL",25.79000092,-80.26000214,Clear,61.3,16.3,61%,1,10,"March 22, 2:22 AM EDT"
33106,"Miami, FL",25.79000092,-80.26000214,Scattered Clouds,62.1,16.7,41%,1,10,"March 23, 12:52 AM EDT"
33106,"Miami, FL",25.79000092,-80.26000214,Scattered Clouds,72.6,22.6,56%,0,10,"March 24, 6:21 PM EDT"
33109,"Miami Beach, FL",25.76000023,-80.13999939,Clear,75.6,24.2,46%,0.6,10,"March 21, 7:42 PM EDT"
33109,"Miami Beach, FL",25.76000023,-80.13999939,Clear,65.3,18.5,60%,0.6,10,"March 22, 2:17 AM EDT"
33109,"Miami Beach, FL",25.76000023,-80.13999939,Clear,66.6,19.2,41%,0.6,10,"March 23, 12:52 AM EDT"
33109,"Miami Beach, FL",25.76000023,-80.13999939,Clear,70,21.1,68%,0.6,10,"March 24, 6:19 PM EDT"
33111,"Miami, FL",25.77000046,-80.19000244,Clear,75.6,24.2,35%,0,10,"March 21, 7:44 PM EDT"
33111,"Miami, FL",25.77000046,-80.19000244,Clear,60.8,16,60%,0,10,"March 22, 2:22 AM EDT"
33111,"Miami, FL",25.77000046,-80.19000244,Clear,64.2,17.9,39%,0,10,"March 23, 12:53 AM EDT"
33111,"Miami, FL",25.77000046,-80.19000244,Partly Cloudy,70.9,21.6,62%,10,10,"March 24, 6:22 PM EDT"
33112,"Miami, FL",25.79999924,-80.37999725,Clear,71.6,22,44%,3.6,10,"March 21, 7:43 PM EDT"
33112,"Miami, FL",25.79999924,-80.37999725,Clear,57.6,14.2,72%,0.2,10,"March 22, 2:22 AM EDT"
33112,"Miami, FL",25.79999924,-80.37999725,Clear,59.5,15.3,56%,6,10,"March 23, 12:53 AM EDT"
33112,"Miami, FL",25.79999924,-80.37999725,Partly Cloudy,73.6,23.1,50%,6.7,10,"March 24, 6:22 PM EDT"
33114,"Miami, FL",25.73999977,-80.26999664,Clear,73.8,23.2,37%,3,10,"March 21, 7:45 PM EDT"
33114,"Miami, FL",25.73999977,-80.26999664,Clear,61.3,16.3,61%,3,10,"March 22, 2:22 AM EDT"
33114,"Miami, FL",25.73999977,-80.26999664,Clear,62.1,16.7,41%,0,10,"March 23, 12:54 AM EDT"
33114,"Miami, FL",25.73999977,-80.26999664,Partly Cloudy,72.6,22.6,56%,0,10,"March 24, 6:22 PM EDT"
33116,"Miami, FL",25.77000046,-80.19000244,Clear,74.7,23.7,37%,0,10,"March 21, 8:04 PM EDT"
33116,"Miami, FL",25.77000046,-80.19000244,Clear,60.8,16,60%,0,10,"March 22, 2:23 AM EDT"
33116,"Miami, FL",25.77000046,-80.19000244,Clear,64.2,17.9,39%,0,10,"March 23, 12:54 AM EDT"
33116,"Miami, FL",25.77000046,-80.19000244,Partly Cloudy,70.9,21.6,62%,10,10,"March 24, 6:22 PM EDT"
